RBD,NOM_RBD,NOM_COM_RBD,lon,lat,Zona
16697,INSTITUTO DE INNOVACION TECNOLOGICA DIEGO POR,CURICO,-71.236914,-34.997602,Zona Central
16704,COLEGIO CLEMENTINOS,SAN CLEMENTE,-71.488043,-35.528665,Zona Central
16708,COLEGIO PARTICULAR JOSEFINA MEDEL,LINARES,-84.1799675,39.7393,Norte Grande
16713,COLEGIO SAN PABLO,CURICO,-71.2098659,-34.9717314,Zona Central
16715,COLEGIO EL BOLDO,CURICO,-71.2290001,-34.9629022,Zona Central
16716,LICEO BICENTENARIO ZAPALLAR DE CURICO,CURICO,-71.214075,-34.9841376,Zona Central
16717,COLEGIO SANTA MADRE DE DIOS,SAN RAFAEL,-71.5165275,-35.3069289,Zona Central
16722,COLEGIO CRISTIANO DE EDUC. DE ADULTOS EL SEMB,TALCA,-71.656685,-35.429369,Zona Central
16723,ESCUELA HOSPITALARIA DE CAUQUENES,CAUQUENES,-72.3247576,-35.9628526,Zona Central
16727,COLEGIO DE ADULTOS PROMAUCAES,CAUQUENES,-72.3130682,-35.9669975,Zona Central
16728,COLEGIO SANTO TOMAS DE TALCA,MAULE,-71.692495,-35.4549831,Zona Central
16729,INSTITUTO INGLES,CURICO,-71.2437054,-34.9711448,Zona Central
16730,ESCUELA ADMINISTRACION Y COMERCIO HUMANISTA C,CURICO,-71.2619546,-34.9809414,Zona Central
16732,COLEGIO ALTO PEWEN,TALCA,-71.6972468,-35.4406809,Zona Central
16733,COLEGIO ALTAS CUMBRES DE SAN CLEMENTE,SAN CLEMENTE,-71.4838061,-35.5463057,Zona Central
16744,COLEGIO SAN ESTEBAN DE TALCA,MAULE,-71.695556,-35.467778,Zona Central
16746,COLEGIO SANTA MARIA APOSTOL,CONSTITUCION,-72.2970673,-35.2418137,Zona Central
16747,COLEGIO RAUQUEN CAMPO,CURICO,-71.2098659,-34.9717314,Zona Central
16748,LICEO BICENTENARIO ORIENTE DE TALCA,TALCA,-71.6574653,-35.4262926,Zona Central
16749,COLEGIO JUAN IGNACIO MOLINA DE LA FLORIDA,TALCA,-71.6845498,-35.4422697,Zona Central
16751,LICEO BICENTENARIO DE CAUQUENES,CAUQUENES,-72.3176249,-35.9809027,Zona Central
16752,CENTRO EDUCACIONAL INTEGRAL ADULTOS VICTORIA,TALCA,-71.656685,-35.429369,Zona Central
16754,LICEO ARTURO ALESSANDRI PALMA,ROMERAL,-71.1231535,-34.9529339,Zona Central
16756,COLEGIO LOS AGUSTINOS,MAULE,-71.6912746,-35.453614,Zona Central
16757,COLEGIO JUAN IGNACIO MOLINA DE LICANTEN,LICANTEN,-71.9862407,-34.9801766,Zona Central
16766,GOLDEN EAGLE SCHOOL,OSORNO,-122.302662,41.2870445,Norte Grande
16770,COLEGIO ALIWE COLLEGE,CORONEL,-73.1541276,-36.9545206,Zona Sur
16776,ESCUELA B�SICA N�2415 LYC�E ANTOINE DE SAINT EXUP�RY,COLINA,-70.5823102,-33.3948138,Zona Central
16780,COLEGIO ALTO LAUQU�N,LOS ANGELES,-72.3357131,-37.4934647,Zona Sur
16783,COLEGIO HOSPITALARIO HOSPITAL DEL  PINO,SAN BERNARDO,-70.6767386,-33.5845578,Zona Central
16787,ESCUELA  BASICA  N�198 GREENFIELD SCHOOL,TALAGANTE,-70.9266692,-33.6640834,Zona Central
16792,COLEGIO HALCONES DEL CARMEN,EL CARMEN,-72.0207309,-36.8985496,Zona Sur
16793,LICEO TECNICO PROFESIONAL LA ARAUCANA,CONCEPCION,-73.0299434,-36.8038373,Zona Sur
16794,ESCUELA NUEVA MILLARAYEN,GALVARINO,-95.3222341,29.6356152,Norte Grande
16795,ESCUELA  BASICA N�231 LA VILLETTE 1,PUENTE ALTO,-70.5855056,-33.6249238,Zona Central
16798,COLEGIO NEW BUCKINGHAM,VILLA ALEMANA,-71.3779689,-33.0466766,Zona Central
16799,CENTRO DE EDUCACION INTEGRADO DE  ADULTOS GLADYS LAZO N� 2,SAN BERNARDO,-70.6987361,-33.5854485,Zona Central
16807,COLEGIO LOS  ALERCES  DE  TALAGANTE,TALAGANTE,-70.926468,-33.668367,Zona Central
16815,COLEGIO PATAGONIA DE BUIN,BUIN,-70.7409738,-33.7391046,Zona Central
16816,"ESCUELA  BASICA N�201, REDWOOD COLLEGE",SAN BERNARDO,-124.1953753,40.698432,Norte Grande
16820,COLEGIO  PAULO  FREIRE  DE  SAN  MIGUEL,SAN MIGUEL,-100.1988771,25.7103631,Norte Grande
16825,ESCUELA  BASICA  N�200 COLEGIO  INTEGRAL TRABUNCO,PE�AFLOR,-70.8915838,-33.5986015,Zona Central
16829,"ESCUELA DE PARVULOS N�2437,  COLEGIO ALEM�N CHICUREO",COLINA,-70.639897,-33.27716,Zona Central
16830,RIELJAN COLLEGE,CALERA DE TANGO,-70.7715312,-33.6257449,Zona Central
16835,COLEGIO MONTESSORI CHILOE,CASTRO,-73.7782952,-42.4506037,Zona Austral
16840,COLEGIO DE ADULTOS RENACIMIENTO,PEUMO,-84.1799675,39.7393,Norte Grande
16843,LICEO TECNICO PROFESIONAL PEOPLE HELP PEOPLE DE PANGUIPULLI,PANGUIPULLI,-72.324198,-39.6385683,Zona Sur
16844,LICEO TECNICO PROFESIONAL PEOPLE HELP PEOPLE PULLINQUE,PANGUIPULLI,-72.324198,-39.6385683,Zona Sur
16846,COLEGIO MIS IDEAS,MOLINA,-71.2801296,-35.1158336,Zona Central
16847,ESCUELA DEL CARI�O HENRY CETTY,MOLINA,-71.2754067,-35.1128705,Zona Central
16849,INSTITUTO EDUCACIONAL DE ADULTOS HERMANOS CARRERA,COLBUN,-71.4146915,-35.699248,Zona Central
16851,INSTITUTO BICENTENARIO JAVIERA CARRERA VERDUGO,SAN ANTONIO,-71.6137477,-33.5976076,Zona Central
16855,ESCUELA CARCEL DE MOLINA,MOLINA,-119.1908234,46.2222099,Norte Grande
16856,COLEGIO MELIAN,MAULE,-71.695744,-35.5249871,Zona Central
16857,CENTRO  EDUCACIONAL  DE  ADULTOS  EL MONTE,EL MONTE,-118.0388265,34.0724241,Norte Grande
16871,CENTRO DE EDUCACION INTEGRAL DE ADULTOS PAIDEIA,PUERTO MONTT,-72.9293977,-41.4578862,Zona Austral
16874,ESCCUELA CDP YUMBEL,YUMBEL,-72.5640525,-37.1004933,Zona Sur
16879,ESCUELA B�SICA N�2442 `CENTRO EDUCACIONAL ERNESTO YA�EZ RIVERA`,HUECHURABA,-70.6855111,-33.3597463,Zona Central
16881,COLEGIO FILII FUTURI,VALPARAISO,-71.5552159,-33.1168127,Zona Central
16886,COLEGIO VALLES DEL MAIPO,SAN BERNARDO,-70.6989125,-33.6123507,Zona Central
16887,CENTRO DE ESTUDIOS CREA FUTURO,VALPARAISO,-71.566778,-33.117665,Zona Central
16890,ESCUELA B�SICA N� 2444 `QHAPAQ KUNA`,QUINTA NORMAL,-70.6898613,-33.4360591,Zona Central
16892,CENTRO DE ESTUDIO DE LA PATAGONIA,PUNTA ARENAS,-70.9041859,-53.156097,Zona Austral
16895,COLEGIO MARIA AUXILIADORA,PORVENIR,-70.3673136,-53.2950322,Zona Austral
16896,ENGLISH COLLEGE,VI�A DEL MAR,-71.552583,-33.020745,Zona Central
16906,"CURAUMA LANGUAGE SCHOOL, ESC. ESP. DE LENG. Y DE PARV",VALPARAISO,-71.5734746,-33.1158469,Zona Central
16910,ESCUELA BASICA PEUMA MEW,VILLARRICA,-72.2242616,-39.2823902,Zona Sur
16915,CENTRO DE EDUCACION INTEGRADA DE ADULTOS NAHUELQUIN,CABRERO,-73.1113656,-36.7235215,Zona Sur
16919,COLEGIO CUMBRES DE COIHUECO,COIHUECO,-71.8279015,-36.6283059,Zona Sur
16922,LICEO TECNICO PROFESIONAL DE ADULTOS CHILOE,CASTRO,-73.7609577,-42.4822839,Zona Austral
16923,THE BRISTISH SCHOOL PATAGONIA,PUERTO MONTT,-72.9385117,-41.4419877,Zona Austral
16926,ESCUELA ESPECIAL DE LENGUAJE PINARES Y ESCUELA B�SICA PINARES,YUNGAY,-72.1867034,-37.1315185,Zona Sur
16927,COLEGIO SAN FERNANDO T.P.,CHILLAN,-72.0770519,-36.6237222,Zona Sur
16932,COLEGIO ESCUELA PREMILITAR LAUTARO,OLIVAR,-70.7545914,-34.1824415,Zona Central
16935,LICEO TECNICO PROFESIONAL DE ADULTOS DE ANTOFAGASTA,ANTOFAGASTA,-70.4019402,-23.6506867,Norte Grande
16941,ESCUELA YAIMA,GALVARINO,-84.1799675,39.7393,Norte Grande
16942,COMPLEJO EDUCACIONAL CRISTO REY,TEODORO SCHMIDT,-73.0939697,-38.999001,Zona Sur
16945,COLEGIO NUEVO HORIZONTE,QUILLOTA,-71.262627,-32.8922776,Zona Central
16950,CENTRO EDUCACIONAL SAN PEDRO DE QUELLON,QUELLON,-73.6245466,-43.1155387,Zona Austral
16955,ESCUELA BASICA N� 2450,LAMPA,-70.879328,-33.2827093,Zona Central
16958,COLEGIO  ARTISTICO SOL DEL  ILLIMANI,LA FLORIDA,-70.6045134,-33.5331422,Zona Central
16962,ESCUELA MONTE SINA�,CARAHUE,-73.1573996,-38.7106116,Zona Sur
16970,EDUCERE COLLEGE,PITRUFQUEN,-72.6321541,-38.9954823,Zona Sur
16975,COLEGIO UNI�N FRATERNA,COIHAIQUE,-72.0311593,-45.5760247,Zona Austral
16978,COLEGIO KOPERNIKUS,FRUTILLAR,-73.0274425,-41.1351038,Zona Austral
16980,"ESCUELA  BASICA  N� 206, `PULMAHUE`",PAINE,-70.7239578,-33.8059352,Zona Central
16985,LICEO DE ALTA EXIGENCIA PAULO FREIRE,QUELLON,-73.615327,-43.1201253,Zona Austral
16993,CENTRO EDUCACIONAL DE ADULTOS AUROMAR,VALPARAISO,-71.6152384,-33.0480662,Zona Central
16997,COLEGIO AMERICAN SCHOOL,PE�AFLOR,-70.8925105,-33.6004175,Zona Central
17000,COLEGIO ALTA CUMBRE,LOS ANDES,-70.6087589,-32.840202,Zona Central
17600,COLEGIO SAN GABRIEL ARCANGEL,LOS ANGELES,-72.3385663,-37.4423329,Zona Sur
17602,CENTRO DE EDUCACI�N  INTEGRAL DIEGO PORTALES,CONCEPCION,-73.056048,-36.826041,Zona Sur
17605,COLEGIO INGL�S WOODLAND,LOS ANGELES,-72.339212,-37.4583962,Zona Sur
17606,COLEGIO CONCEPCION SAN PEDRO,SAN PEDRO DE LA PAZ,-73.1083502,-36.8438017,Zona Sur
17607,COLEGIO INGL�S BRITISH ROYAL SCHOOL,CONCEPCION,-73.0625005,-36.7995952,Zona Sur
17634,COLEGIO DE LA SANTISIMA TRINIDAD,SAN PEDRO DE LA PAZ,-73.0981137,-36.8549289,Zona Sur
17635,COL. TECNICO PROFESIONAL LOS ACACIOS,CONCEPCION,-73.0447291,-36.8109655,Zona Sur
17636,ESCUELA CENTRO ECOEDUCATIVO LAS TRANCAS,PINTO,-71.4799699,-36.910561,Zona Sur
17638,COLEGIO SANTO TOMAS DE AQUINO,LOS ANGELES,-72.338232,-37.480781,Zona Sur
17640,ESCUELA BASICA EL PILME,QUIRIHUE,-72.5428842,-36.2848885,Zona Sur
17641,ESCUELA BASICA CANA DULCE,TREGUACO,-72.850809,-36.375547,Zona Sur
17643,LICEO AGRICOLA DE NEGRETE,NEGRETE,-72.527225,-37.5899212,Zona Sur
17648,COLEGIO PARTICULAR KENNEDY SCHOOL,CHIGUAYANTE,-73.0246673,-36.9347179,Zona Sur
17652,COLEGIO RAIQUEN,YUMBEL,-72.5582975,-37.0983181,Zona Sur
17654,CENTRO EDUCACI�N INTEGRADA DE ADULTOS,CORONEL,-115.4724779,32.6374868,Norte Grande
17655,ESCUELA MUNICIPAL CARRIZAL - MENIR,NACIMIENTO,-106.6524999,30.5630555,Norte Grande
17657,INSTITUTO DE HUMANIDADES ANTONIO MORENO CASAMITJANA,CORONEL,-73.166893,-36.9823608,Zona Sur
17658,COLEGIO EINSTEIN,CONCEPCION,-73.0408426,-36.8283878,Zona Sur
17660,SCUOLA ITALIANA DI CONCEPCION,CORONEL,-73.1239649,40.9047962,Norte Grande
17662,LICEO CLAUDIO ARRAU LEON,COIHUECO,-71.8374981,-36.6306327,Zona Sur
17679,ANEXO COME WEALTH SCHOOL,CHILLAN,-72.1056115,-36.6101593,Zona Sur
17686,COLEGIO ADVENTISTA CONCEPCI�N,CONCEPCION,-73.0562957,-36.827812,Zona Sur
17687,COLEGIO TERESIANO LOS ANGELES,LOS ANGELES,-72.3678665,-37.4519653,Zona Sur
17689,COLEGIO LICANRAY,CHIGUAYANTE,-73.0101325,-36.9449817,Zona Sur
17690,COLEGIO BEATO DAMI�N DE MOLOKAI,LOS ANGELES,-72.35173,-37.48966,Zona Sur
17692,COLEGIO GOLDEN SCHOOL,CHIGUAYANTE,-73.0285924,-36.9217461,Zona Sur
17693,COLEGIO BASICO NUEVA LOS LOBOS,TALCAHUANO,-73.1379449,-36.7139813,Zona Sur
17698,ESCUELA RAM�N VINAY SEP�LVEDA,CHILLAN,-72.0869711,-36.6269498,Zona Sur
17701,CENTRO DE EDUCACI�N DE ADULTOS NEWENTUN,CONCEPCION,-73.0533248,-36.8263972,Zona Sur
17702,INSTITUTO SAN SEBASTI�N MEDIO,YUMBEL,-72.5640525,-37.1004933,Zona Sur
17703,COLEGIO ESPIRITU SANTO,TALCAHUANO,-73.1024601,-36.7470864,Zona Sur
17708,COLEGIO SAN CRISTOBAL,TALCAHUANO,-73.0952958,-36.7467854,Zona Sur
17709,ESCUELA BALMACEDA SAAVEDRA L.,CHIGUAYANTE,-73.0180988,-36.9555926,Zona Sur
17710,ESCUELA BASICA EL MIRADOR,TOME,-72.850777,-36.504874,Zona Sur
17711,ESCUELA BASICA EL ESPINO,TOME,-72.9712011,-36.6015285,Zona Sur
17715,ESCUELA ACUMAR,MULCHEN,-75.7506114,39.6779504,Norte Grande
17719,COLEGIO PARTICULAR CONTINENTAL,CURANILAHUE,-73.3438029,-37.4738749,Zona Sur
17723,ESCUELA DIEGO PORTALES,SANTA JUANA,-72.9481928,-37.171144,Zona Sur
17725,COLEGIO SAN ESTEBAN DE BULNES,BULNES,-72.3040889,-36.7391026,Zona Sur
17726,CCENTRO EVANG�LICO PARA EDUCACI�N ADULTOS,LOS ANGELES,-118.1812988,34.0646752,Norte Grande
17728,COLEGIO EL BOSQUE,ARAUCO,-73.3211441,-37.245594,Zona Sur
17732,COLEGIO UMBRALES DEL ALBA,MULCHEN,-72.2398902,-37.7139191,Zona Sur
17733,COLEGIO CAMILO HENRIQUEZ,CONCEPCION,-73.038651,-36.8142261,Zona Sur
17734,COLEGIO DA VINCI,CHILLAN,-72.0992812,-36.6021913,Zona Sur
17735,COLEGIO DARIO SALAS,CHILLAN VIEJO,-72.131083,-36.6169676,Zona Sur
17736,COLEGIO SAN IGNACIO,LOS ANGELES,-72.3691974,-37.4714242,Zona Sur
17737,COLEGIO PARROQUIAL SAN JOSE,CHILLAN,-72.0771024,-36.6212926,Zona Sur
17741,ESCUELA REINO DE SUECIA,COBQUECURA,-72.7893253,-36.1307434,Zona Sur
17742,ESCUELA BASICA EDUARDO FREI MONTALBA,BULNES,-70.6834156,-33.394025,Zona Central
17746,COLEGIO OLIMPIA GUZMAN BELLO,CHIGUAYANTE,-73.0171238,-36.933661,Zona Sur
17749,ESCUELA PUCARA,CONCEPCION,-72.8582636,-36.8157247,Zona Sur
17750,COLEGIO SALESIANO DE CONCEPCION,CONCEPCION,-73.0340729,-36.8193398,Zona Sur
17751,ESCUELA VILLA LA GRANJA,MULCHEN,-72.2364002,-37.7300848,Zona Sur
17754,CENTRO DE EDUCACION DE ADULTOS INTECH,CHILLAN,-72.1058243,-36.6095608,Zona Sur
17762,ESCUELA PARTICULAR BAJO QUILANTAHUE,TIRUA,-73.4973842,-38.4548803,Zona Sur
17763,ESCUELA PARTICULAR CUYIMPALIHUE,CA�ETE,-76.3880848,-13.0767172,Norte Grande
17764,LICEO TECNICO AGRICOLA SAN LORENCITO,QUILLECO,-71.98023,-37.470252,Zona Sur
17765,COLEGIO MADRE PAULINA,CHIGUAYANTE,-73.0104043,-36.9393462,Zona Sur
17766,COLEGIO SAN JOSE,SAN CARLOS,-111.005839,29.1094958,Norte Grande
17772,LICEO POLITECNICO CANETE,CA�ETE,-73.3905309,-37.799336,Zona Sur
17778,COLEGIO SAN JUAN DE DIOS,NACIMIENTO,-72.6894207,-37.5060262,Zona Sur
17779,COLEGIO PACIFIC SCHOOL,CHIGUAYANTE,-73.02741,-36.90877,Zona Sur
17782,LICEO RIOS DE CHILE,PENCO,-72.975005,-36.708918,Zona Sur
17785,ESCUELA VILLA CENTINELA SUR,TALCAHUANO,-73.140598,-36.711588,Zona Sur
17787,ESCUELA ORLANDO VERA VILLARROEL,CABRERO,-72.4400654,-37.0867945,Zona Sur
17788,COLEGIO AMANECER,CORONEL,-73.16229,-36.99397,Zona Sur
17790,LICEO NUEVO MUNDO,MULCHEN,-72.2398951,-37.7114737,Zona Sur
17793,COLEGIO CONCEPCION DE SAN CARLOS,SAN CARLOS,-71.9484603,-36.4190863,Zona Sur
17794,COLEGIO CONCEPCION DE CHILLAN,CHILLAN,-72.1027389,-36.603212,Zona Sur
17795,INSTITUTO PROFESIONAL Y CENTRO DE FORMACI�N T�CNICA SANTA LUC�A E.I.R.L.,LOS ANGELES,-118.4855482,34.2027144,Norte Grande
17796,COLEGIO ADULTOS RENACER,CONCEPCION,-73.0600584,-36.8257054,Zona Sur
17797,ARAUCARIA SCHOOL,SANTA BARBARA,-119.848947,34.4139629,Norte Grande
17800,COLEGIO SYDNEY COLLEGE,CHILLAN,-72.0780123,-36.6256762,Zona Sur
17810,CENTRO DE EDUCACI�N DE ADULTOS QUIMAHUE,CA�ETE,-73.4000567,-37.80152,Zona Sur
17812,COLEGIO CONCEPCION CHIGUAYANTE,CHIGUAYANTE,-73.0283158,-36.9025,Zona Sur
17813,ESCUELA B�SICA CACIQUE LEVI�N,SANTA BARBARA,-72.0282169,-37.6700681,Zona Sur
17814,ESCUELA ALTO CABRERO,CABRERO,-72.3982583,-37.0330293,Zona Sur
17815,COLEGIO EINSTEIN,CORONEL,-73.1621395,-36.9716912,Zona Sur
17817,COLEGIO PARTICULAR FRANCYS,ARAUCO,-84.1799675,39.7393,Norte Grande
17818,LICEO TECNICO PROFESIONAL DE LA MADERA,CORONEL,-73.16408,-36.97661,Zona Sur
17824,COLEGIO CLARO DE LUNA COLLEGE,TALCAHUANO,-73.1110774,-36.7223211,Zona Sur
17828,ESCUELA EVANG�LICA BETH-EL,CHILLAN,-72.075674,-36.615562,Zona Sur
17829,CENTRO DE ESTUDIO LA ARAUCANA,CHILLAN,-72.0956957,-36.6076556,Zona Sur
17833,COLEGIO ETCHEGOYEN TALCAHUANO,TALCAHUANO,-73.112071,-36.7152421,Zona Sur
17838,COLEGIO TECNOLOGICO DARIO SALAS,CHILLAN VIEJO,-72.131083,-36.6169676,Zona Sur
17840,ESCUELA BASICA NAHUELBUTA,SAN PEDRO DE LA PAZ,-73.1446456,-36.8272934,Zona Sur
17843,COLEGIO AURORA DE CHILE CHIGUAYANTE,CHIGUAYANTE,-73.021727,-36.933077,Zona Sur
17846,CENTRO EDUCACION INTEGRAL DE ADULTOS,YUMBEL,-72.5615929,-37.0973193,Zona Sur
17847,INSTITUTO EDUCACI�N DE ADULTOS RUB�N CAMPOS L�PEZ,LAJA,-116.9199443,32.4729005,Norte Grande
17848,YIRE LICEO POLITECNICO DE COIHUECO,COIHUECO,-71.8409271,-36.6316108,Zona Sur
17850,COLEGIO PADRE MANUEL D`ALZON,LOTA,-73.1640405,-37.0917537,Zona Sur
17854,COLEGIO VILLA NONGUEN,CONCEPCION,-73.0069529,-36.8310305,Zona Sur
17855,COLEGIO INMACULADA CONCEPCION,CONCEPCION,-73.0486526,-36.8279948,Zona Sur
17857,LICEO OBISPO SAN MIGUEL,CHIGUAYANTE,-73.0316711,-36.9044697,Zona Sur
17858,COLEGIO MIXTO INMACULADA CONCEPCION,TALCAHUANO,-73.1138685,-36.7151893,Zona Sur
17859,COLEGIO ALMONDALE,SAN PEDRO DE LA PAZ,-73.1030569,-36.8342892,Zona Sur
17860,COLEGIO SAN LUIS,TALCAHUANO,-73.1121027,-36.7220313,Zona Sur
17874,ESCUELA EDELMIRA VERGARA QUI�ONES,ARAUCO,-73.3354696,-37.2470405,Zona Sur
17875,COLEGIO SAN JOAQUIN,CONCEPCION,-73.0083442,-36.8442712,Zona Sur
17876,AMERICAN JUNIOR COLLEGE,CORONEL,-73.1648703,-36.9787591,Zona Sur
17877,COLEGIO PADRE ALBERTO HURTADO LOS ANGELES,LOS ANGELES,-72.3114867,-37.462716,Zona Sur
17879,CENTRO EDUCACI�N INTEGRAL DE ADULTOS JANEQUEO - CONCEPCI�N,CONCEPCION,-73.0474308,-36.8279516,Zona Sur
17880,CENTRO DE EDUCACI�N DE ADULTOS ADELAILA MORENO,TUCAPEL,-71.9499036,-37.2951038,Zona Sur
17881,CENTRO EDUCACI�N INTEGRADO ADULTOS FERM�N FIERRO LUENGO,CURANILAHUE,-73.3432205,-37.4785523,Zona Sur
17883,COLEGIO SAN TERESA DE LOS ANDES - LOS ANGELES,LOS ANGELES,-72.3787263,-37.4720503,Zona Sur
17885,LICEO POLIVALENTE TOME - ALTO,TOME,-72.9570316,-36.6016894,Zona Sur
17892,LICEO POLIVALENTE MARTA COLVIN ANDRADE,CHILLAN,-72.0790622,-36.6181552,Zona Sur
17893,COLEGIO THE WESSEX SCHOOL CHILL�N,CHILLAN,-72.0727395,-36.5949658,Zona Sur
17895,COLEGIO SAN FERNANDO,CHILLAN,-72.0770519,-36.6237222,Zona Sur
17897,ESCUELA GLORIAS NAVALES,NINHUE,-72.3978425,-36.3942157,Zona Sur
17898,ESCUELA SERGIO MARTIN ALAMOS,SAN NICOLAS,-72.2126332,-36.5024978,Zona Sur
17900,COLEGIO METODISTA CONCEPCION,CONCEPCION,-73.0502653,-36.8230793,Zona Sur
17902,COLEGIO TERESA DE LOS ANDES,BULNES,-72.3083488,-36.7390201,Zona Sur
17903,SEBASTIAN SCHOOL,CHILLAN,-72.106684,-36.62093,Zona Sur
17907,COLEGIO CREACI�N CHILL�N,CHILLAN,-72.0934655,-36.6052496,Zona Sur
17908,COLEGIO POLIVALENTE PADRE ALBERTO HURTADO,CHILLAN,-72.100877,-36.6064602,Zona Sur
17912,COLEGIO CREACI�N CONCEPCI�N,CONCEPCION,-73.0191192,-36.8214874,Zona Sur
17915,COLEGIO DOMINGO PARRA CORVALAN,CORONEL,-73.1524951,-36.9871262,Zona Sur
17916,ESCUELA DAFNE ELVIRA ZAPATA ROZAS,PEMUCO,-72.0997883,-36.9759651,Zona Sur
17918,COLEGIO SAINT GEORGE SCHOOL,LOS ANGELES,-118.2752777,34.1082666,Norte Grande
17920,COLEGIO HISPANO AMERICANO RIO VIEJO,CHILLAN,-72.092923,-36.630318,Zona Sur
17922,COLEGIO THE PACIFIC SCHOOL,CHIGUAYANTE,-73.02741,-36.90877,Zona Sur
17924,ESCUELA NACIMIENTO DE NUESTRO SE�OR,NACIMIENTO,-72.6840168,-37.4924617,Zona Sur
17930,ESCUELA EL LLANO,QUIRIHUE,-72.5501252,-36.2820848,Zona Sur
17931,LICEO ESP�RITU SANTO,TALCAHUANO,-73.1024601,-36.7470864,Zona Sur
18002,ESCUELA JOSE FRANCISCO PINO MEDINA,COELEMU,-72.7014705,-36.4878054,Zona Sur
18004,LICEO T�CNICO PROFESIONAL ALONSO DE ERCILLA Y Z��IGA,CA�ETE,-73.3798756,-37.7751986,Zona Sur
18006,ESCUELA ELISE MOTTART,EL CARMEN,-72.0304963,-36.8988055,Zona Sur
18007,COLEGIO CARMELA ROMERO DE ESPINOSA,CONCEPCION,-73.0579434,-36.828456,Zona Sur
18009,CENTRO INTEGRAL ADULTOS PAUL PERCIVAL HARRIS,ARAUCO,-73.3166644,-37.2457765,Zona Sur
18010,COLEGIO SAN FERNANDO CHILL�N VIEJO,CHILLAN VIEJO,-72.1297171,-36.629592,Zona Sur
18012,ESCUELA MARTA COLVIN ANDRADE,COIHUECO,-71.8363176,-36.6303733,Zona Sur
18014,ESCUELA BASICA LOS CONQUISTADORES,PENCO,-72.9938451,-36.7359605,Zona Sur
18015,ESCUELA BASICA FORJADORES DE CHILE,PENCO,-73.0045678,-36.7429205,Zona Sur
18016,ESCUELA BASICA PUEBLO SECO,SAN IGNACIO,-72.0916847,-36.8808257,Zona Sur
18017,LICEO T�CNICO PROFESIONAL VIOLETA PARRA SANDOVAL,SAN CARLOS,-71.9702928,-36.4161052,Zona Sur
18021,ESCUELA DIEGO PORTALES PALAZUELOS,YUMBEL,-72.5537418,-37.1047158,Zona Sur
18023,CENTRO EDUCACI�N INTEGRAL ADULTOS PADRE CARLOS PUENTES FIGUEROA,CHIGUAYANTE,-73.0173901,-36.9532201,Zona Sur
18028,COLEGIO CIUDAD EDUCATIVA,CHILLAN,-72.0571586,-36.6278471,Zona Sur
18034,COLEGIO SOUTHERN COLLEGE S.A.,LOS ANGELES,-118.2097417,34.0315712,Norte Grande
18035,COLEGIO SAN AGUSTIN,QUIRIHUE,-72.5432768,-36.2738595,Zona Sur
18037,LICEO RALCO,ALTO BIOBIO,-71.6403116,-37.8790801,Zona Sur
18042,COLEGIO WENGA CORONEL,CORONEL,-73.1551232,-37.0110941,Zona Sur
18049,COLEGIO ADVENTISTA DE CONCEPCION,TALCAHUANO,-73.0831269,-36.7592722,Zona Sur
18050,COLEGIO LA FUENTE,LOS ANGELES,-72.3199633,-37.4389033,Zona Sur
18054,CENTRO DE NIVELACI�N Y DE CAPACITACI�N PARA ADULTOS MADRE MARIA M Y S,CHIGUAYANTE,-73.0244877,-36.9254881,Zona Sur
18055,COLEGIO MOZART SCHULE,CONCEPCION,-73.0360132,-36.8328948,Zona Sur
18065,ESCUELA NUEVA REPUBLICA,HUALQUI,-72.93085,-36.967191,Zona Sur
18066,COLEGIO AURORA DE CHILE SUR,CHIGUAYANTE,-73.021727,-36.933077,Zona Sur
18069,CENTRO INTEGRAL DE EDUCACI�N HIGH SCOPE LIMITADA,HUALPEN,-73.0859001,-36.7985947,Zona Sur
18075,COLEGIO JAHVE NISI,SANTA JUANA,-72.9384255,-37.1737261,Zona Sur
18080,LICEO POLITECNICO CARAMPANGUE,ARAUCO,-73.2422611,-37.258468,Zona Sur
18082,ESCUELA ADULTOS INTECAP,LOS ANGELES,-72.346923,-37.457345,Zona Sur
18087,DINABEC COLLEGE,SAN CARLOS,-71.9492865,-36.4246213,Zona Sur
18090,COLEGIO SAN LORENZO,LOS ANGELES,-72.297757,-37.3644109,Zona Sur
18093,COLEGIO EL VALLE DE HUALQUI,HUALQUI,-72.9289808,-36.9720742,Zona Sur
18094,CHRISTIAN COLLEGE,HUALQUI,-72.9340045,-36.9753802,Zona Sur
18097,COLEGIO ALMONDALE LOMAS,CONCEPCION,-73.0439871,-36.7754979,Zona Sur
18099,ESCUELA TOMAS LAGO,CHILLAN VIEJO,-72.136477,-36.631944,Zona Sur
18102,COLEGIO PAULO FREIRE,SAN PEDRO DE LA PAZ,-73.1440537,-36.8515628,Zona Sur
18111,COMPLEJO EDUCACIONAL GLORIA MENDEZ BRIONES,PENCO,-72.9990648,-36.7429687,Zona Sur
18112,LICEO INES ENRIQUEZ FRODDEN,FLORIDA,-72.6531672,-36.8223963,Zona Sur
18114,COLEGIO A-LAFKEN,PENCO,-72.996892,-36.7432523,Zona Sur
18123,COLEGIO Y ESCUELA DE LENGUAJE CENTRO EDUCACIONAL PEUMAYEN,CABRERO,-72.3925626,-37.0306857,Zona Sur
18124,COLEGIO SANTA TERESITA,COELEMU,-72.7151629,-36.5057514,Zona Sur
